model,seed,epoch,loss_type,loss_value
edge_fusion,101,25,train,0.4005288052981964
edge_fusion,101,25,val,0.36189690643347255
edge_fusion,101,26,train,0.3522810587718178
edge_fusion,101,26,val,0.3766046238639194
edge_fusion,101,27,train,0.38228786076454735
edge_fusion,101,27,val,0.39394110908181024
edge_fusion,101,28,train,0.4010027446247323
edge_fusion,101,28,val,0.42246524573250804
edge_fusion,101,29,train,0.370887019701364
edge_fusion,101,29,val,0.3591523353394699
edge_fusion,101,30,train,0.2868296081248168
edge_fusion,101,30,val,0.4045989151930914
edge_fusion,101,31,train,0.32041903883750306
edge_fusion,101,31,val,0.3596649393494891
edge_fusion,101,32,train,0.32974238267015027
edge_fusion,101,32,val,0.37760720390099106
edge_fusion,101,33,train,0.3533603299445816
edge_fusion,101,33,val,0.3582281585863793
edge_fusion,101,34,train,0.3750861064506424
edge_fusion,101,34,val,0.39651742932531764
edge_fusion,101,35,train,0.3524354115512668
edge_fusion,101,35,val,0.3567303305286536
edge_fusion,101,36,train,0.33325420079278656
edge_fusion,101,36,val,0.33517922450631715
edge_fusion,101,37,train,0.35591722177897006
edge_fusion,101,37,val,0.3310986916417922
edge_fusion,101,38,train,0.3151519930790332
edge_fusion,101,38,val,0.35989536279309253
edge_fusion,101,39,train,0.2941161503016074
edge_fusion,101,39,val,0.36072394280990594
edge_fusion,101,40,train,0.37471475567426044
edge_fusion,101,40,val,0.3438535471966353
edge_fusion,101,41,train,0.3394613352778752
edge_fusion,101,41,val,0.3864354328190893
edge_fusion,101,42,train,0.32602016116152366
edge_fusion,101,42,val,0.36097365440622
edge_fusion,101,43,train,0.3318023094333796
edge_fusion,101,43,val,0.33469246660605856
edge_fusion,101,44,train,0.337642133416664
edge_fusion,101,44,val,0.36110033227800553
edge_fusion,101,45,train,0.3101780822148709
edge_fusion,101,45,val,0.35603534264367304
edge_fusion,101,46,train,0.3314537888333957
edge_fusion,101,46,val,0.3575429454112819
edge_fusion,101,47,train,0.28296639422128783
edge_fusion,101,47,val,0.34716204455839417
edge_fusion,101,48,train,0.3290389482214716
edge_fusion,101,48,val,0.39077214923561887
edge_fusion,101,49,train,0.3370989427432262
edge_fusion,101,49,val,0.36681349326998575
edge_fusion,101,50,train,0.34403441516609307
edge_fusion,101,50,val,0.36218423815940637
edge_fusion,101,51,train,0.31254267742463165
edge_fusion,101,51,val,0.3406528981467174
edge_fusion,101,52,train,0.337511854854828
edge_fusion,101,52,val,0.33679681008106954
edge_fusion,101,53,train,0.33643622154433783
edge_fusion,101,53,val,0.32775499800371144
edge_fusion,101,54,train,0.3217582328737569
edge_fusion,101,54,val,0.3745045990027009
edge_fusion,101,55,train,0.3432020396309793
edge_fusion,101,55,val,0.33974733180560884
edge_fusion,101,56,train,0.3149608109499684
edge_fusion,101,56,val,0.38309018290738184
edge_fusion,101,57,train,0.3392377680785584
edge_fusion,101,57,val,0.3539746296425272
edge_fusion,101,58,train,0.31260708340836374
edge_fusion,101,58,val,0.3429523948442737
edge_fusion,101,59,train,0.3005781938204812
edge_fusion,101,59,val,0.3434224865718209
edge_fusion,101,60,train,0.31704022505100277
edge_fusion,101,60,val,0.34294526370173123
edge_fusion,101,61,train,0.3067836879461721
edge_fusion,101,61,val,0.3413178589547392
edge_fusion,101,62,train,0.3178188012304518
edge_fusion,101,62,val,0.33632049013016196
edge_fusion,101,63,train,0.30721083764005314
edge_fusion,101,63,val,0.3497108920352718
edge_fusion,101,64,train,0.31770051890726564
edge_fusion,101,64,val,0.36370567700918005
edge_fusion,101,65,train,0.32986071525962274
edge_fusion,101,65,val,0.34186960109055936
edge_fusion,101,66,train,0.3154217294726426
edge_fusion,101,66,val,0.3474086187046451
edge_fusion,101,67,train,0.3115395582448027
edge_fusion,101,67,val,0.33547117882105976
edge_fusion,101,68,train,0.32854985205082055
edge_fusion,101,68,val,0.3319048027989612
edge_fusion,101,69,train,0.3129118561697019
edge_fusion,101,69,val,0.3460427419074728
edge_fusion,101,70,train,0.3111325726680234
edge_fusion,101,70,val,0.3689559252918049
edge_fusion,101,71,train,0.3093390593597902
edge_fusion,101,71,val,0.35063922791402924
edge_fusion,101,72,train,0.31677050884257885
edge_fusion,101,72,val,0.3426874475217685
edge_fusion,101,73,train,0.318205556921052
edge_fusion,101,73,val,0.33861023900706766
edge_fusion,101,74,train,0.30715134319795995
edge_fusion,101,74,val,0.35522396667019795
edge_fusion,101,75,train,0.3309233435969268
edge_fusion,101,75,val,0.3470680959556247
edge_fusion,101,76,train,0.31376695676291066
edge_fusion,101,76,val,0.33713530165299993
edge_fusion,101,77,train,0.30129251214008484
edge_fusion,101,77,val,0.34794703806016386
edge_fusion,101,78,train,0.30836572706519516
edge_fusion,101,78,val,0.34090835038479184
edge_fusion,101,79,train,0.31689271918928813
edge_fusion,101,79,val,0.340368459088582
edge_fusion,101,80,train,0.3028836134733363
edge_fusion,101,80,val,0.3522598859757073
edge_fusion,101,81,train,0.3022467257759177
edge_fusion,101,81,val,0.3458049987417677
edge_fusion,101,82,train,0.31098818096373626
edge_fusion,101,82,val,0.3452280040150789
edge_fusion,101,83,train,0.3077479432938023
edge_fusion,101,83,val,0.3495533689524969
edge_fusion,101,84,train,0.30505021593553266
edge_fusion,101,84,val,0.34082881445861074
edge_fusion,101,85,train,0.32358858291444403
edge_fusion,101,85,val,0.34516565682081113
edge_fusion,101,86,train,0.31200156187942196
edge_fusion,101,86,val,0.3492302819474777
edge_fusion,101,87,train,0.2939055781667962
edge_fusion,101,87,val,0.3535849642148222
edge_fusion,101,88,train,0.3099169316001175
edge_fusion,101,88,val,0.35459418933921616
edge_fusion,101,89,train,0.3200009094150619
edge_fusion,101,89,val,0.35239635004413805
edge_fusion,101,90,train,0.3110587407776688
edge_fusion,101,90,val,0.3422853626505834
edge_fusion,101,91,train,0.31054431972022517
edge_fusion,101,91,val,0.34274257962665144
edge_fusion,101,92,train,0.31231396328532773
edge_fusion,101,92,val,0.3498288054207045
edge_fusion,101,93,train,0.30836124809197857
edge_fusion,101,93,val,0.3457662303876615
edge_fusion,101,94,train,0.3089094734803137
edge_fusion,101,94,val,0.34238766705707935
edge_fusion,101,95,train,0.30874387849374346
edge_fusion,101,95,val,0.345657126589569
edge_fusion,101,96,train,0.3139786179672444
edge_fusion,101,96,val,0.34267387677137795
edge_fusion,101,97,train,0.31296511980833963
edge_fusion,101,97,val,0.3498939155942853
edge_fusion,101,98,train,0.3178642406440231
edge_fusion,101,98,val,0.3439671727743838
edge_fusion,101,99,train,0.311856425230363
edge_fusion,101,99,val,0.3496286634657955
edge_fusion,101,100,train,0.3118126786586972
edge_fusion,101,100,val,0.3464767981338213
edge_fusion,211,1,train,1.4842380056247984
edge_fusion,211,1,val,1.127767968320363
edge_fusion,211,2,train,1.3215647159860187
edge_fusion,211,2,val,0.9361328265926823
edge_fusion,211,3,train,1.3318209820003573
edge_fusion,211,3,val,1.0564973673476268
edge_fusion,211,4,train,1.1614379714151928
edge_fusion,211,4,val,0.9363840114475729
edge_fusion,211,5,train,1.1321851991144223
edge_fusion,211,5,val,0.8944175277962874
edge_fusion,211,6,train,0.9220920220077496
edge_fusion,211,6,val,0.8425014968009233
edge_fusion,211,7,train,0.9496709168656466
edge_fusion,211,7,val,0.7447349710755322
edge_fusion,211,8,train,0.8304585265439172
edge_fusion,211,8,val,0.8246642285728571
edge_fusion,211,9,train,0.8129053681082342
edge_fusion,211,9,val,0.660012510189733
edge_fusion,211,10,train,0.7598282185168915
edge_fusion,211,10,val,0.7200600259718111
edge_fusion,211,11,train,0.6857183716731101
edge_fusion,211,11,val,0.5503259431409298
edge_fusion,211,12,train,0.5968605598277356
edge_fusion,211,12,val,0.6828483121280647
edge_fusion,211,13,train,0.767778028480918
edge_fusion,211,13,val,0.6627379439008481
edge_fusion,211,14,train,0.6471705287951488
edge_fusion,211,14,val,0.5242331156108644
edge_fusion,211,15,train,0.4939685543694379
edge_fusion,211,15,val,0.5253724418204951
edge_fusion,211,16,train,0.5264742338005718
edge_fusion,211,16,val,0.5932678636883971
edge_fusion,211,17,train,0.5227858802327635
edge_fusion,211,17,val,0.582275495318863
edge_fusion,211,18,train,0.551505712435518
edge_fusion,211,18,val,0.559402329466813
edge_fusion,211,19,train,0.617825370960702
edge_fusion,211,19,val,0.45083995903487106
edge_fusion,211,20,train,0.5396342961827154
edge_fusion,211,20,val,0.5004175924960785
edge_fusion,211,21,train,0.49688608730742695
edge_fusion,211,21,val,0.42700273064083544
edge_fusion,211,22,train,0.45150242609753855
edge_fusion,211,22,val,0.5031279796382371
edge_fusion,211,23,train,0.47389086483828474
edge_fusion,211,23,val,0.4059389399130301
edge_fusion,211,24,train,0.41554101237824054
edge_fusion,211,24,val,0.4734891383987975
edge_fusion,211,25,train,0.4729520498484662
edge_fusion,211,25,val,0.4413885220693378
edge_fusion,211,26,train,0.37368776049700947
edge_fusion,211,26,val,0.42288022213045556
edge_fusion,211,27,train,0.4612643193372807
edge_fusion,211,27,val,0.5002712493699312
edge_fusion,211,28,train,0.4609995384770466
edge_fusion,211,28,val,0.4619951466359146
edge_fusion,211,29,train,0.35969321026441625
edge_fusion,211,29,val,0.41027133298230656
edge_fusion,211,30,train,0.4302565508834564
edge_fusion,211,30,val,0.35536071998961194
edge_fusion,211,31,train,0.34111139470683893
edge_fusion,211,31,val,0.40515184153503275
edge_fusion,211,32,train,0.4279026259833852
edge_fusion,211,32,val,0.4499919754809844
edge_fusion,211,33,train,0.4093419510565317
edge_fusion,211,33,val,0.49825831339079973
edge_fusion,211,34,train,0.37615106169427637
edge_fusion,211,34,val,0.38749620239475824
edge_fusion,211,35,train,0.39274109015017167
edge_fusion,211,35,val,0.3534291443682761
edge_fusion,211,36,train,0.40396049278453267
edge_fusion,211,36,val,0.4166661507113642
edge_fusion,211,37,train,0.37946719587263783
edge_fusion,211,37,val,0.37526191985074797
edge_fusion,211,38,train,0.3784263338676963
edge_fusion,211,38,val,0.40427248800878074
edge_fusion,211,39,train,0.41109652580820427
edge_fusion,211,39,val,0.3711626657910125
edge_fusion,211,40,train,0.380166989587147
edge_fusion,211,40,val,0.37325012120292794
edge_fusion,211,41,train,0.34286908667041993
edge_fusion,211,41,val,0.3766159465461926
edge_fusion,211,42,train,0.40410977345137106
edge_fusion,211,42,val,0.32313467901659154
edge_fusion,211,43,train,0.35651898930793824
edge_fusion,211,43,val,0.35837863100330025
edge_fusion,211,44,train,0.3649589760109376
edge_fusion,211,44,val,0.3687932071542353
edge_fusion,211,45,train,0.3934985026337583
edge_fusion,211,45,val,0.381600953026151
edge_fusion,211,46,train,0.357186853349243
edge_fusion,211,46,val,0.40061204508490533
edge_fusion,211,47,train,0.3337788888345421
edge_fusion,211,47,val,0.3363392749922617
edge_fusion,211,48,train,0.35509075223289205
edge_fusion,211,48,val,0.34160644446323324
edge_fusion,211,49,train,0.3568181273312135
edge_fusion,211,49,val,0.367853591129629
edge_fusion,211,50,train,0.3647222867079775
edge_fusion,211,50,val,0.4001391758235907
edge_fusion,211,51,train,0.35867271575625026
edge_fusion,211,51,val,0.35333244982701556
edge_fusion,211,52,train,0.34720502646141055
edge_fusion,211,52,val,0.3546837716603826
edge_fusion,211,53,train,0.3491969055529197
edge_fusion,211,53,val,0.3580812003710129
edge_fusion,211,54,train,0.3525281276806139
edge_fusion,211,54,val,0.37952422779709455
edge_fusion,211,55,train,0.35473259111953825
edge_fusion,211,55,val,0.39606321668960753
edge_fusion,211,56,train,0.3669811152457066
edge_fusion,211,56,val,0.3356723930028253
edge_fusion,211,57,train,0.38433763136260835
edge_fusion,211,57,val,0.36353681975346924
edge_fusion,211,58,train,0.34804749974442156
edge_fusion,211,58,val,0.36887344843612013
edge_fusion,211,59,train,0.3266049758368933
edge_fusion,211,59,val,0.3773351665467533
edge_fusion,211,60,train,0.3504757155990117
edge_fusion,211,60,val,0.3725186940854966
edge_fusion,211,61,train,0.34647419592584516
edge_fusion,211,61,val,0.37627053121392523
edge_fusion,211,62,train,0.36313555465483843
edge_fusion,211,62,val,0.3670306859003468
edge_fusion,211,63,train,0.3715716543570074
edge_fusion,211,63,val,0.37149473231067937
edge_fusion,211,64,train,0.3483599218144771
edge_fusion,211,64,val,0.3701953838638852
edge_fusion,211,65,train,0.35637288405634276
edge_fusion,211,65,val,0.38360091022580656
edge_fusion,211,66,train,0.34499983112264104
edge_fusion,211,66,val,0.37519406244210146
edge_fusion,211,67,train,0.3565495852077567
edge_fusion,211,67,val,0.36649492657456917
edge_fusion,211,68,train,0.3573125020231099
edge_fusion,211,68,val,0.35919143817357685
edge_fusion,211,69,train,0.3371858480684965
edge_fusion,211,69,val,0.3621214877662873
edge_fusion,211,70,train,0.35584325637099634
edge_fusion,211,70,val,0.362611517418686
edge_fusion,211,71,train,0.34210194920659126
edge_fusion,211,71,val,0.34917658078055447
edge_fusion,211,72,train,0.35077958466894354
edge_fusion,211,72,val,0.3713850742212854
edge_fusion,211,73,train,0.3417796809585479
edge_fusion,211,73,val,0.37156719905402286
edge_fusion,211,74,train,0.3527760633086625
edge_fusion,211,74,val,0.3633508098405835
edge_fusion,211,75,train,0.35787766609846866
edge_fusion,211,75,val,0.3917766769296838
edge_fusion,211,76,train,0.34359097961733326
edge_fusion,211,76,val,0.3778055111106472
edge_fusion,211,77,train,0.3538627062997131
edge_fusion,211,77,val,0.3717077186996345
edge_fusion,211,78,train,0.3450417096565277
edge_fusion,211,78,val,0.38095677740030465
edge_fusion,211,79,train,0.36293265569582844
edge_fusion,211,79,val,0.36734746342311747
edge_fusion,211,80,train,0.35082225518683613
edge_fusion,211,80,val,0.38255772198226845
edge_fusion,211,81,train,0.3575970106077509
edge_fusion,211,81,val,0.37755255693098766
edge_fusion,211,82,train,0.3518359930928954
edge_fusion,211,82,val,0.3740135975354894
edge_fusion,211,83,train,0.35145601143195293
edge_fusion,211,83,val,0.3729268800939644
edge_fusion,211,84,train,0.3598038122156016
edge_fusion,211,84,val,0.3789162683739553
edge_fusion,211,85,train,0.341695667353461
edge_fusion,211,85,val,0.37000501432918054
edge_fusion,211,86,train,0.34988874635992706
edge_fusion,211,86,val,0.3709938949051419
edge_fusion,211,87,train,0.3535589916568482
edge_fusion,211,87,val,0.36711655159842604
edge_fusion,211,88,train,0.350735765468382
edge_fusion,211,88,val,0.3800551269370154
edge_fusion,211,89,train,0.35259615498483926
edge_fusion,211,89,val,0.37020058657411675
edge_fusion,211,90,train,0.3416714553786561
edge_fusion,211,90,val,0.3679792462514186
edge_fusion,211,91,train,0.3544500382272679
edge_fusion,211,91,val,0.37189464772282255
edge_fusion,211,92,train,0.35344505259686687
edge_fusion,211,92,val,0.3771738020970293
edge_fusion,211,93,train,0.34707883364973624
edge_fusion,211,93,val,0.37805317462061067
edge_fusion,211,94,train,0.35191355108224504
edge_fusion,211,94,val,0.3695301422609229
edge_fusion,211,95,train,0.35482348389436247
edge_fusion,211,95,val,0.37150697223897905
edge_fusion,211,96,train,0.35821310302340714
edge_fusion,211,96,val,0.37077766119541944
edge_fusion,211,97,train,0.359871126534706
edge_fusion,211,97,val,0.3667574145559039
edge_fusion,211,98,train,0.3549711945407023
edge_fusion,211,98,val,0.3612304226390339
edge_fusion,211,99,train,0.34809364317944774
edge_fusion,211,99,val,0.37099721328367724
edge_fusion,211,100,train,0.3499797629658413
edge_fusion,211,100,val,0.37351563210343364
edge_fusion,421,1,train,1.4130264774047798
edge_fusion,421,1,val,1.3714462895473991
edge_fusion,421,2,train,1.3003458497570966
edge_fusion,421,2,val,1.1982339977530725
edge_fusion,421,3,train,1.1820751169723416
edge_fusion,421,3,val,1.131424828386789
edge_fusion,421,4,train,1.0514891589729456
edge_fusion,421,4,val,0.9120816347529327
edge_fusion,421,5,train,1.0138209041735835
edge_fusion,421,5,val,0.9562991387147192
edge_fusion,421,6,train,1.0751590996436753
edge_fusion,421,6,val,0.8541136770276515
edge_fusion,421,7,train,0.9455658805425741
edge_fusion,421,7,val,0.7469929623164234
edge_fusion,421,8,train,0.8139338898492632
edge_fusion,421,8,val,0.7984817903764985
edge_fusion,421,9,train,0.8515255569122616
edge_fusion,421,9,val,0.8552377463367372
edge_fusion,421,10,train,0.7747410095562215
edge_fusion,421,10,val,0.7210459633253697
edge_fusion,421,11,train,0.7486065467520162
edge_fusion,421,11,val,0.710428039467675
edge_fusion,421,12,train,0.7084005591256347
edge_fusion,421,12,val,0.6026248581935822
edge_fusion,421,13,train,0.5596400191340788
edge_fusion,421,13,val,0.6837595534672544
edge_fusion,421,14,train,0.5678738779680634
edge_fusion,421,14,val,0.5345823439862711
edge_fusion,421,15,train,0.5503330857334195
edge_fusion,421,15,val,0.5792329133471474
edge_fusion,421,16,train,0.5563163966048955
edge_fusion,421,16,val,0.5457277880855718
edge_fusion,421,17,train,0.6013285517554201
edge_fusion,421,17,val,0.48816953760315024
edge_fusion,421,18,train,0.4978743593264366
edge_fusion,421,18,val,0.4628838363817744
edge_fusion,421,19,train,0.5090148972035826
edge_fusion,421,19,val,0.47263273375161846
edge_fusion,421,20,train,0.3976210699933038
edge_fusion,421,20,val,0.45970353816242115
edge_fusion,421,21,train,0.46902092224699793
edge_fusion,421,21,val,0.4492227401443764
edge_fusion,421,22,train,0.46492668487432554
edge_fusion,421,22,val,0.49821327325261655
edge_fusion,421,23,train,0.4534560518577519
edge_fusion,421,23,val,0.4518966522748468
edge_fusion,421,24,train,0.4069050310766082
edge_fusion,421,24,val,0.43757068639480784
edge_fusion,421,25,train,0.40105875504087307
edge_fusion,421,25,val,0.4357802772899542
edge_fusion,421,26,train,0.41804819995526166
edge_fusion,421,26,val,0.4039385630338598
edge_fusion,421,27,train,0.4106331455402602
edge_fusion,421,27,val,0.4293744364786731
edge_fusion,421,28,train,0.4141469614041449
edge_fusion,421,28,val,0.4146047408768164
edge_fusion,421,29,train,0.3791309716531427
edge_fusion,421,29,val,0.4129499800642627
edge_fusion,421,30,train,0.39220591370264396
edge_fusion,421,30,val,0.3807162173780146
edge_fusion,421,31,train,0.3903933070844979
edge_fusion,421,31,val,0.3663389118043756
edge_fusion,421,32,train,0.34689046597228873
edge_fusion,421,32,val,0.3984143007739351
edge_fusion,421,33,train,0.32771803615707046
edge_fusion,421,33,val,0.32904398846731675
edge_fusion,421,34,train,0.4104250266470955
edge_fusion,421,34,val,0.3575180479798234
edge_fusion,421,35,train,0.36662652267119256
edge_fusion,421,35,val,0.4116076039553014
edge_fusion,421,36,train,0.3333477373026369
edge_fusion,421,36,val,0.4143840974361495
edge_fusion,421,37,train,0.36533835697318345
edge_fusion,421,37,val,0.39644662237528117
edge_fusion,421,38,train,0.3275416022304606
edge_fusion,421,38,val,0.4011572566414041
edge_fusion,421,39,train,0.34940897584892244
edge_fusion,421,39,val,0.34649663735418457
edge_fusion,421,40,train,0.35407661911094196
edge_fusion,421,40,val,0.35715357859969915
edge_fusion,421,41,train,0.3286369840182633
edge_fusion,421,41,val,0.40124797580765587
edge_fusion,421,42,train,0.33665543941770004
edge_fusion,421,42,val,0.3752421916602223
edge_fusion,421,43,train,0.3644183227935525
edge_fusion,421,43,val,0.3917573714337443
edge_fusion,421,44,train,0.3600359045583942
edge_fusion,421,44,val,0.3639174150462473
edge_fusion,421,45,train,0.31842264102244383
edge_fusion,421,45,val,0.35515575369141
edge_fusion,421,46,train,0.3375792206926269
edge_fusion,421,46,val,0.36461610989505644
edge_fusion,421,47,train,0.32494461720120094
edge_fusion,421,47,val,0.33827481135477383
edge_fusion,421,48,train,0.3397264498159905
edge_fusion,421,48,val,0.3583629515037285
edge_fusion,421,49,train,0.32100262901788884
edge_fusion,421,49,val,0.39154696172141756
edge_fusion,421,50,train,0.29667287173658663
edge_fusion,421,50,val,0.3803959017806069
edge_fusion,421,51,train,0.3422275966355463
edge_fusion,421,51,val,0.33986651947889424
edge_fusion,421,52,train,0.3222310818453703
edge_fusion,421,52,val,0.352525337559523
edge_fusion,421,53,train,0.3315932602308305
edge_fusion,421,53,val,0.34192332715195634
edge_fusion,421,54,train,0.3287490527267213
edge_fusion,421,54,val,0.3406498874556746
edge_fusion,421,55,train,0.33427695154238324
edge_fusion,421,55,val,0.3460957680034427
edge_fusion,421,56,train,0.32099969686941476
edge_fusion,421,56,val,0.3442321214471076
edge_fusion,421,57,train,0.3361763044094826
edge_fusion,421,57,val,0.36735977026030664
edge_fusion,421,58,train,0.3445711960836805
edge_fusion,421,58,val,0.34747414895358825
edge_fusion,421,59,train,0.31850202562112995
edge_fusion,421,59,val,0.36108521062038207
edge_fusion,421,60,train,0.32751093878285714
edge_fusion,421,60,val,0.35478329085687366
edge_fusion,421,61,train,0.31295487290254254
edge_fusion,421,61,val,0.33791389431477636
edge_fusion,421,62,train,0.3286251084939778
edge_fusion,421,62,val,0.341513525637293
edge_fusion,421,63,train,0.31914858287411896
edge_fusion,421,63,val,0.33222325548818593
edge_fusion,421,64,train,0.31117847202385474
edge_fusion,421,64,val,0.33882396710725
edge_fusion,421,65,train,0.31191557272642867
edge_fusion,421,65,val,0.3482091340718058
edge_fusion,421,66,train,0.3234965152655219
edge_fusion,421,66,val,0.35301664479871464
edge_fusion,421,67,train,0.3304945776123682
edge_fusion,421,67,val,0.3332513901144502
edge_fusion,421,68,train,0.32211937558138476
edge_fusion,421,68,val,0.35111745556918733
edge_fusion,421,69,train,0.3242618339588206
edge_fusion,421,69,val,0.33944172147763685
edge_fusion,421,70,train,0.3441852700179892
edge_fusion,421,70,val,0.3354527661789514
edge_fusion,421,71,train,0.33180737158985135
edge_fusion,421,71,val,0.33561561382031774
edge_fusion,421,72,train,0.3269684663424064
edge_fusion,421,72,val,0.335797322376857
edge_fusion,421,73,train,0.3401793313728268
edge_fusion,421,73,val,0.3515060479009658
edge_fusion,421,74,train,0.32789832165882044
edge_fusion,421,74,val,0.35051991767844903
edge_fusion,421,75,train,0.31652068963409935
edge_fusion,421,75,val,0.3615534363233946
edge_fusion,421,76,train,0.32156681537240706
edge_fusion,421,76,val,0.3447694244788942
edge_fusion,421,77,train,0.32729187952874406
edge_fusion,421,77,val,0.35190976870281737
edge_fusion,421,78,train,0.3195714912122803
edge_fusion,421,78,val,0.3441835018817884
edge_fusion,421,79,train,0.3259896505286995
edge_fusion,421,79,val,0.36185128979633685
edge_fusion,421,80,train,0.3378599387708482
edge_fusion,421,80,val,0.34465680978368385
edge_fusion,421,81,train,0.3159940827464568
edge_fusion,421,81,val,0.3554915390789723
edge_fusion,421,82,train,0.32106424545279244
edge_fusion,421,82,val,0.3559190128124188
edge_fusion,421,83,train,0.32953973889740484
edge_fusion,421,83,val,0.34018885545518596
edge_fusion,421,84,train,0.3265661634951691
edge_fusion,421,84,val,0.34710020464634267
edge_fusion,421,85,train,0.32530695267583337
edge_fusion,421,85,val,0.3433238232848159
edge_fusion,421,86,train,0.3299906059018532
edge_fusion,421,86,val,0.3454900407740907
edge_fusion,421,87,train,0.3306541484118618
edge_fusion,421,87,val,0.3436475244328776
edge_fusion,421,88,train,0.3259853176841519
edge_fusion,421,88,val,0.3411089903533174
edge_fusion,421,89,train,0.32521146872907736
edge_fusion,421,89,val,0.34528279490716174
edge_fusion,421,90,train,0.32026726761578306
edge_fusion,421,90,val,0.35052787045762784
edge_fusion,421,91,train,0.33176714470442487
edge_fusion,421,91,val,0.34820967210721665
edge_fusion,421,92,train,0.3314203943159384
edge_fusion,421,92,val,0.34251434319884905
edge_fusion,421,93,train,0.32768673637176654
edge_fusion,421,93,val,0.3406268757747023
edge_fusion,421,94,train,0.3173125743183108
edge_fusion,421,94,val,0.34326217098616657
edge_fusion,421,95,train,0.3211811069631933
edge_fusion,421,95,val,0.3458744437625294
edge_fusion,421,96,train,0.3252246391786073
edge_fusion,421,96,val,0.34237835231109076
edge_fusion,421,97,train,0.32856892874748955
edge_fusion,421,97,val,0.34326420173390304
edge_fusion,421,98,train,0.3300844526784865
edge_fusion,421,98,val,0.34873749775717694
edge_fusion,421,99,train,0.3297895945612134
edge_fusion,421,99,val,0.3447150685774825
edge_fusion,421,100,train,0.32500753616382616
edge_fusion,421,100,val,0.3546091850618279
edge_fusion,563,1,train,1.4932238534866638
edge_fusion,563,1,val,1.1678132884256525
edge_fusion,563,2,train,1.415341975047497
edge_fusion,563,2,val,1.1157443979443809
edge_fusion,563,3,train,1.4166181347856812
edge_fusion,563,3,val,1.0056621782382382
edge_fusion,563,4,train,1.1770648925413292
edge_fusion,563,4,val,0.8887654431776925
edge_fusion,563,5,train,1.2258774633016214
edge_fusion,563,5,val,0.8182114723482034
edge_fusion,563,6,train,1.0446953507577086
edge_fusion,563,6,val,0.9427698082464331
edge_fusion,563,7,train,1.1062624018643328
edge_fusion,563,7,val,0.7017358762672917
edge_fusion,563,8,train,0.9074845187750699
edge_fusion,563,8,val,0.696766874987739
edge_fusion,563,9,train,0.8537894905598638
edge_fusion,563,9,val,0.729987444877926
edge_fusion,563,10,train,0.8001840528461852
edge_fusion,563,10,val,0.6168220708785994
edge_fusion,563,11,train,0.8366714100942871
edge_fusion,563,11,val,0.5600599122995212
edge_fusion,563,12,train,0.6523830564933529
edge_fusion,563,12,val,0.49861231916416776
edge_fusion,563,13,train,0.674941511497471
edge_fusion,563,13,val,0.5132244633710629
edge_fusion,563,14,train,0.5971875991938669
edge_fusion,563,14,val,0.573359003855471
edge_fusion,563,15,train,0.6179275918840782
edge_fusion,563,15,val,0.541762911411779
edge_fusion,563,16,train,0.5166879055090552
edge_fusion,563,16,val,0.4785502528961678
edge_fusion,563,17,train,0.5776795813666832
edge_fusion,563,17,val,0.49140835603472677
edge_fusion,563,18,train,0.5213010313953538
edge_fusion,563,18,val,0.5713384389942536
edge_fusion,563,19,train,0.5415040910434966
edge_fusion,563,19,val,0.4503013044105961
edge_fusion,563,20,train,0.4600088035759353
edge_fusion,563,20,val,0.42802450255292585
edge_fusion,563,21,train,0.48226772236087256
edge_fusion,563,21,val,0.4317774352191486
edge_fusion,563,22,train,0.46430809878871604
edge_fusion,563,22,val,0.43922232986664606
edge_fusion,563,23,train,0.4018591147494045
edge_fusion,563,23,val,0.4209645721608361
edge_fusion,563,24,train,0.4127486611611677
edge_fusion,563,24,val,0.3364178290552058
edge_fusion,563,25,train,0.36381568651889
edge_fusion,563,25,val,0.4108292455022446
edge_fusion,563,26,train,0.3039415287112472
edge_fusion,563,26,val,0.38099066308799573
edge_fusion,563,27,train,0.379490006017039
edge_fusion,563,27,val,0.351913436167216
edge_fusion,563,28,train,0.390029819584398
edge_fusion,563,28,val,0.41805366977384273
edge_fusion,563,29,train,0.3675389993230658
edge_fusion,563,29,val,0.35996501246143053
edge_fusion,563,30,train,0.3753307682165585
edge_fusion,563,30,val,0.3315921816486455
edge_fusion,563,31,train,0.35296060677315766
edge_fusion,563,31,val,0.3577863580242285
edge_fusion,563,32,train,0.30044418870425044
edge_fusion,563,32,val,0.31176980119196945
edge_fusion,563,33,train,0.2823054011024723
edge_fusion,563,33,val,0.29788838267943624
edge_fusion,563,34,train,0.2968634054243089
edge_fusion,563,34,val,0.3371478733741223
edge_fusion,563,35,train,0.31774833621190923
edge_fusion,563,35,val,0.3559529377079882
edge_fusion,563,36,train,0.32499674958165353
edge_fusion,563,36,val,0.30837524084926854
edge_fusion,563,37,train,0.29035853232519
edge_fusion,563,37,val,0.3419510999441941
edge_fusion,563,38,train,0.32214121431102427
edge_fusion,563,38,val,0.3224723100094001
edge_fusion,563,39,train,0.2890545495991788
edge_fusion,563,39,val,0.31260852532076094
edge_fusion,563,40,train,0.35633617074675356
edge_fusion,563,40,val,0.373795711909424
edge_fusion,563,41,train,0.30639671845025507
edge_fusion,563,41,val,0.301818160755413
edge_fusion,563,42,train,0.2855773886936527
edge_fusion,563,42,val,0.2795764670517121
edge_fusion,563,43,train,0.31860215441468026
